Row Number,Matched Rules,Matched Rules
288,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 12},)",12
289,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-o > 0.5 && top-left-square-x > 0.5 && top-middle-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 10},)",10
290,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 12},)",12
291,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6},)",6
292,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b > 0.5 => negative', 'Rule Length': 4},)",4
293,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6},)",6
294,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o > 0.5 && top-middle-square-b > 0.5 => negative', 'Rule Length': 5},)",5
295,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6},)",6
296,"bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 => negative', 'Rule Length': 7},)",7
297,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 9},)",9
298,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7},)",7
299,"bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 => negative', 'Rule Length': 8},)",8
300,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o > 0.5 && middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 12},)",12
301,"bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-b <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 10},)",10
302,"bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 14},)",14
303,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 15},)",15
304,"bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 => negative', 'Rule Length': 8},)",8
305,"bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 11},)",11
306,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o > 0.5 && middle-right-square-x <= 0.5 => negative', 'Rule Length': 6},)",6
307,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 8},)",8
308,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 8},)",8
309,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 8},)",8
310,"bottom-left-square-o <= 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 9},)",9
311,"bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-o > 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 10},)",10
312,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 6},)",6
313,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 11},)",11
314,"bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 11},)",11
315,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 12},)",12
316,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7},)",7
317,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 8},)",8
318,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7},)",7
319,"bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 9},)",9
320,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 8},)",8
321,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 9},)",9
322,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-left-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 10},)",10
323,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 9},)",9
324,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 10},)",10
325,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 9},)",9
326,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 9},)",9
327,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 12},)",12
328,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 11},)",11
329,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 10},)",10
330,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o > 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 7},)",7
331,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 11},)",11
332,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 10},)",10
333,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && top-middle-square-b <= 0.5 => negative', 'Rule Length': 7},)",7
334,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && top-middle-square-b <= 0.5 => negative', 'Rule Length': 7},)",7
335,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 11},)",11
336,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && top-middle-square-b <= 0.5 => negative', 'Rule Length': 7},)",7
337,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 12},)",12
338,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 10},)",10
339,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 8},)",8
340,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 8},)",8
341,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 11},)",11
342,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 11},)",11
343,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 7},)",7
344,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 7},)",7
345,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 8},)",8
346,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 7},)",7
