Row Number,Shortest Rules
649,"[{'Rule': 'middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
650,"[{'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-x <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
651,"[{'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x > 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
652,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
653,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
654,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
655,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
656,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
657,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && bottom-middle-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-right-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
658,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-right-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
659,"[{'Rule': 'middle-left-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-middle-square-o <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-x > 0.5 && middle-left-square-x <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
660,"[{'Rule': 'middle-middle-square-o <= 0.5 && middle-middle-square-x <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-o <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-b <= 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'bottom-left-square-b > 0.5 && middle-middle-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}, {'Rule': 'middle-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 4}]"
